idx,signal,prob,ev,atr_pct,stop_pct,tp_pct,position_value,profit,cost,capital_after,fwd,regime
435,long,0.8785493156778057,3.3927465783890285,0.006483770205932672,0.006483770205932672,0.025935080823730687,15.826772057182186,-2.0,0.02215748,29.63138663,-0.0071841855929943,0.0
481,long,0.8069997801140084,3.034998900570042,0.006985903647695637,0.006985903647695637,0.027943614590782546,14.81569331674216,-0.07319375,0.02074197,29.53745091,-0.0049402853553819,0.0
482,long,0.9057766689403756,3.5288833447018777,0.0072420072845001855,0.0072420072845001855,0.028968029138000742,14.768725455059174,-0.02175563,0.02067622,29.49501906,-0.0014730878186968,0.0
483,long,0.8304532296922961,3.1522661484614805,0.007197337363698037,0.007197337363698037,0.028789349454792147,14.74750953245787,-0.00055823,0.02064651,29.47381432,-3.78522626190359e-05,0.0
484,long,0.8160253110985426,3.080126555492713,0.006725999396662145,0.006725999396662145,0.02690399758664858,14.73690716248325,0.08484645,0.02063167,29.5380291,0.0057574121947293,0.0
485,long,0.8636279746439909,3.3181398732199545,0.006695435145792589,0.006695435145792589,0.026781740583170358,14.769014551974449,0.23704824,0.02067662,29.75440073,0.0160503764026324,0.0
486,long,0.9207258195305871,3.6036290976529353,0.006746708405728431,0.006746708405728431,0.026986833622913722,14.877200363115639,0.14380065,0.02082808,29.8773733,0.0096658407679917,0.0
487,long,0.9359290551395267,3.6796452756976334,0.007197301299094305,0.007197301299094305,0.02878920519637722,14.93868664775315,0.17715533,0.02091416,30.03361446,0.0118588288697231,0.0
488,long,0.8891477313412632,3.4457386567063164,0.006853546756073482,0.006853546756073482,0.027414187024293928,15.016807231346784,0.20179678,0.02102353,30.21438772,0.013438061890792,0.0
489,long,0.9472117456804102,3.736058728402051,0.007070158189157159,0.007070158189157159,0.028280632756628635,15.107193858773307,0.06542928,0.02115007,30.25866693,0.00433100149702,0.0
490,long,0.9687105716718548,3.843552858359274,0.007489681800026621,0.007489681800026621,0.029958727200106484,15.129333462681226,-0.06373214,0.02118107,30.17375372,-0.0042124883504192,0.0
491,long,0.9152370187447172,3.576185093723586,0.007353931094052213,0.007353931094052213,0.029415724376208853,15.086876858776773,-0.02618345,0.02112163,30.12644864,-0.0017355117426963,0.0
492,long,0.9080672396619744,3.5403361983098725,0.007277839639192211,0.007277839639192211,0.029111358556768843,15.063224319001119,0.25185619,0.02108851,30.35721631,0.0167199386904427,0.0
493,long,0.9148539522741914,3.574269761370957,0.007059482678121232,0.007059482678121232,0.028237930712484927,15.17860815552486,0.19531349,0.02125005,30.53127975,0.0128676813894855,0.0
494,long,0.9100680678743283,3.5503403393716413,0.007266669077283063,0.007266669077283063,0.02906667630913225,15.265639876656563,0.26418025,0.0213719,30.77408811,0.0173055469621545,0.0
495,long,0.8275379804523875,3.137689902261937,0.006788682454113752,0.006788682454113752,0.027154729816455007,15.387044052639313,0.32977998,0.02154186,31.08232622,0.0214323150643904,0.0
496,long,0.7998275518851162,2.9991377594255813,0.006311848301996672,0.006311848301996672,0.025247393207986687,15.541163109825376,0.34964603,0.02175763,31.41021462,0.0224980605120246,0.0
502,long,0.7120433396220762,2.560216698110381,0.006926823520169755,0.006926823520169755,0.02770729408067902,15.705107309684548,0.11759759,0.02198715,31.50582506,0.0074878562918156,1.0
503,long,0.7430631605391564,2.715315802695782,0.006745772985681951,0.006745772985681951,0.026983091942727803,15.752912527858998,0.11704404,0.02205408,31.60081502,0.0074299936629225,1.0
511,long,0.7443244928677937,2.721622464338968,0.006268844436417054,0.006268844436417054,0.025075377745668218,15.800407509216779,-2.0,0.02212057,29.57869445,-0.0066353510091455,1.0
513,long,0.7717674561894624,2.858837280947312,0.006281345346588788,0.006281345346588788,0.02512538138635515,14.789347223960327,0.15099442,0.02070509,29.70898378,0.0102096745724292,1.0
514,long,0.7698210638728956,2.849105319364478,0.006082308034390745,0.006082308034390745,0.02432923213756298,14.854491892051202,0.27318194,0.02079629,29.96136944,0.0183905277201303,0.0
515,long,0.9028801275705318,3.514400637852659,0.006252854275306127,0.006252854275306127,0.02501141710122451,14.980684720181376,0.18292896,0.02097296,30.12332544,0.0122109880306298,0.0
516,long,0.7574099503375327,2.7870497516876633,0.00606718161065985,0.00606718161065985,0.0242687264426394,15.061662721781635,0.22318239,0.02108633,30.3254215,0.0148179115570419,0.0
517,long,0.8894421413099233,3.4472107065496163,0.006052135981821071,0.006052135981821071,0.024208543927284283,15.162710750933066,0.26155441,0.0212278,30.56574811,0.0172498448255098,0.0
