idx,signal,prob,fwd,position_value,profit,cost,capital_after,stop_pct,tp_pct
709,short,0.31775821393476505,-0.0080122434281598,4.100255510225803,0.0328522452655827,0.005740357714316124,8.227622908002871,0.01,0.04
710,short,0.3562678566232646,-0.0063340250834611,4.113811454001436,0.02605698493827467,0.0057593360356020095,8.247920556905544,0.01,0.04
711,short,0.3264270577786429,0.0034252471524236,4.123960278452772,-0.014125583200478395,0.005773544389833882,8.228021429315232,0.01,0.04
712,short,0.3801284908324951,0.0049641528269351,4.114010714657616,-0.020422577919208894,0.0057596150005206626,8.201839236395502,0.01,0.04
713,short,0.3099019131160477,0.0107329652767687,4.100919618197751,-0.41009196181977514,0.005741287465476852,7.78600598711025,0.01,0.04
714,long,0.6453252635269642,0.0035399828419198,3.893002993555125,0.01378116380072756,0.005450204190977175,7.7943369467200005,0.01,0.04
716,short,0.38117022603938844,0.0027221273919684,3.8971684733600003,-0.010608589052448929,0.005456035862704001,7.778272321804848,0.01,0.04
717,short,0.28916140129030704,0.0044093694601673,3.889136160902424,-0.017148638214315445,0.005444790625263394,7.7556788929652685,0.01,0.04
718,short,0.29989054910478763,-0.0004138328115442,3.8778394464826342,0.0016047772008549127,0.005428975225075688,7.751854694941048,0.01,0.04
721,short,0.29380943174933577,0.0057420574205742,3.875927347470524,-0.022255797387149594,0.005426298286458734,7.7241725992674395,0.01,0.04
722,long,0.6870585381342075,-0.0015476414123793,3.8620862996337197,-0.005977124695495874,0.005406920819487208,7.712788553752456,0.01,0.04
724,long,0.6439693656450541,-0.0095930128503418,3.856394276876228,-0.03699443985405823,0.005398951987626719,7.670395161910771,0.01,0.04
726,short,0.3118956299409049,-0.0092322337874611,3.8351975809553855,0.035407440688485385,0.00536927661333754,7.700433325985919,0.01,0.04
727,short,0.25025420379872915,-0.0084661534569372,3.8502166629929593,0.03259652511135505,0.0053903033281901425,7.727639547769083,0.01,0.04
728,short,0.2722002436438915,-0.0067074605789598,3.8638197738845417,0.02591641881753593,0.005409347683438358,7.7481466189031805,0.01,0.04
729,short,0.2556308838609843,-0.0049220003444494,3.8740733094515902,0.019068190163542952,0.005423702633232226,7.761791106433491,0.01,0.04
730,long,0.6857011627764922,-0.0030618102953371,3.8808955532167455,-0.011882565959967003,0.005433253774503444,7.7444752866990205,0.01,0.04
731,long,0.8495000201268426,-0.003499403096607,3.8722376433495103,-0.013550520399935468,0.005421132700689314,7.725503633598396,0.01,0.04
732,long,0.8353366701918067,-0.003871449652936,3.862751816799198,-0.014954449180525157,0.005407852543518877,7.705141331874351,0.01,0.04
733,long,0.7869840203388574,-0.0031443379066388,3.8525706659371757,-0.012113783982910947,0.0053935989323120465,7.687633948959128,0.01,0.04
734,long,0.7666918611435866,-0.0039323633503735,3.843816974479564,-0.015115284995986987,0.0053813437642713895,7.66713732019887,0.01,0.04
735,long,0.6457668275736931,-0.006629904986603,3.833568660099435,-0.025416195976078224,0.00536699612413921,7.636354128098653,0.01,0.04
736,long,0.8025862810329507,-0.0067944873875607,3.8181770640493267,-0.025942555905156692,0.005345447889669058,7.6050661243038284,0.01,0.04
737,long,0.8333976179162381,-0.0024697252086413,3.8025330621519142,-0.009391211760288577,0.005323546287012679,7.590351366256527,0.01,0.04
738,long,0.7642285674075673,-0.0044279559597893,3.7951756831282637,-0.016804870784555222,0.005313245956379569,7.568233249515592,0.01,0.04
739,long,0.7941408364429597,-0.003101977510663,3.784116624757796,-0.011738244667724662,0.005297763274660915,7.551197241573207,0.01,0.04
740,long,0.6064655964934867,-0.0075471698113207,3.7755986207866035,-0.028495083930464727,0.005285838069101245,7.517416319573641,0.01,0.04
741,long,0.6764887210645937,0.0012113142297059,3.7587081597868206,0.004552976679261453,0.005262191423701549,7.516707104829201,0.01,0.04
742,long,0.7349307594668519,-0.0004815617417718,3.7583535524146003,-0.001809879282895007,0.00526169497338044,7.509635530572925,0.01,0.04
743,long,0.7962254435462073,0.0028192525271259,3.7548177652864627,0.010585779473681086,0.0052567448714010475,7.514964565175205,0.01,0.04
744,long,0.8204559487828311,-0.0012744971277638,3.7574822825876026,-0.004788900376781267,0.005260475195622644,7.5049151896028015,0.01,0.04
745,long,0.8973013406599145,0.0059205040303901,3.7524575948014007,0.022216440313889634,0.0052534406327219615,7.521878189283969,0.01,0.04
746,long,0.8212596832286171,0.0063439806166423,3.7609390946419845,0.02385932471678099,0.005265314732498779,7.540472199268252,0.01,0.04
747,long,0.7986960837865846,0.0018494544109487,3.770236099634126,0.006972879784786356,0.005278330539487777,7.542166748513551,0.01,0.04
748,long,0.7465620526077176,0.0018237250043749,3.7710833742567753,0.00687741904321455,0.005279516723959486,7.543764650832806,0.01,0.04
